,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
22,2.065562,0.09611279,-0.18395792,0.7649064064025879,0.4486834,9.674822,0.05
23,2.0368443,0.15185595,-0.022072693,0.8459151387214661,0.363901,6.0514746,0.07411012798547745
24,2.197298,0.13303618,-0.20078343,0.8247635960578918,0.39464897,5.58997,0.043556295335292816
25,2.2319996,0.15823098,-0.07378624,0.6890423893928528,0.5480409,5.12338,0.11743512004613876
26,2.3050287,0.13080283,-0.06523963,0.8270182013511658,0.39012736,4.6810427,0.14984606206417084
27,2.2457395,0.14411987,-0.07745321,0.8470397591590881,0.3119166,2.8185835,0.3636079430580139
28,2.2531428,0.12416172,-0.1295649,0.839959979057312,0.38952857,5.1095095,0.11872292309999466
29,2.0868368,0.1999013,-0.19430016,0.7214195132255554,0.49186975,6.797348,0.0336143933236599
30,2.184338,0.10645665,-0.07451416,0.8273400664329529,0.47125158,7.361406,0.05168615281581879
31,2.233993,0.11771403,-0.23542388,0.7231136560440063,0.45004317,7.234196,0.00969183910638094
32,2.10069,0.19260733,-0.10561974,0.8403209447860718,0.31461057,4.607613,0.185333251953125
33,2.301095,0.10045672,-0.20941243,0.8334906697273254,0.45615244,4.8644385,0.1328362375497818
34,2.3084903,0.08265481,-0.18376473,0.7951010465621948,0.55885524,5.752434,0.09287161380052567
35,2.3199923,0.16362557,-0.25192708,0.8281551599502563,0.39711702,4.0586214,0.15226717293262482
36,2.3088279,0.13887875,-0.043908644,0.7673912048339844,0.5730132,3.8768609,0.18674375116825104
37,2.151222,0.07865348,-0.044038698,0.7877134680747986,0.38150772,5.662566,0.08940844237804413
38,2.2654896,0.15836532,-0.13015181,0.8355281352996826,0.48734015,5.5517015,0.10535027086734772
39,2.1475613,0.091277644,-0.079202674,0.8339002132415771,0.43890125,5.233563,0.1117001473903656
40,2.1207898,0.16495073,-0.16161916,0.78794926404953,0.44008338,7.0523024,0.061522893607616425
